pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
g122259__9315/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122259__9315,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][14],1.761395543309341e-11,5.175774808741096e-10,3.9990528249989055e-11,3.782601662449814e-11,4.3921501169464695e-16
g122259__9315/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122259__9315,n_6861,2.1819331064154568e-11,3.786395086358141e-10,1.9202549272900882e-10,1.9236492954100015e-10,-1
g122260__173458/A1,39,121,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122260__173458,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][14],1.6953693657284497e-11,5.211239773039722e-10,3.955782229558835e-11,3.735977499585985e-11,5.362309890996023e-16
g122260__173458/A2,130,168,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122260__173458,n_50150,1.1368933572342144e-11,3.804346559999061e-10,1.8323390027497055e-10,1.781578912174453e-10,5.746430332850784e-16
g122260__173458/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122260__173458,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][14],1.7252105993792455e-11,5.203315001089948e-10,3.975338808137607e-11,3.754000929556689e-11,5.728710403594224e-16
g122260__173458/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122260__173458,n_51106,1.1924764994897252e-11,3.796873371264553e-10,1.8488793829263273e-10,1.7822969489156293e-10,6.078339663836789e-16
g122260__173458/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122260__173458,n_40884,1.8331787476899564e-11,3.796873371264553e-10,1.8946770541372615e-10,1.9365527237358293e-10,-1
g122261__195093/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122261__195093,n_51105,1.0522550712710466e-11,3.7966607635553373e-10,1.832554663572239e-10,1.7821373543558394e-10,4.010339957455345e-16
g122261__195093/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122261__195093,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][15],1.7135388594158307e-11,5.211867604160147e-10,3.967689718442635e-11,3.747574472967585e-11,4.296709885521203e-16
g122261__195093/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122261__195093,n_68392,1.192900465907254e-11,3.785381452736658e-10,1.848900060830161e-10,1.7823612030731795e-10,4.3417500683980625e-16
g122261__195093/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122261__195093,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][15],1.629123398683152e-11,5.222128840465246e-10,3.912367652070259e-11,3.6906373790390745e-11,4.549650070136894e-16
g122261__195093/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122261__195093,n_67316,1.946781624795335e-11,3.785381452736658e-10,1.9017203090054835e-10,1.9290781472225405e-10,-1
g122262__167474/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122262__167474,n_29402,2.198106106854336e-11,3.820092020490051e-10,1.7830979748278963e-10,1.6969757543616737e-10,3.837330036907306e-16
g122262__167474/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122262__167474,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][16],1.7191977008668147e-11,5.184012108472302e-10,3.9713982102895784e-11,3.753109628634732e-11,4.133170058021263e-16
g122262__167474/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122262__167474,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][16],1.7448216482751633e-11,5.169104588809148e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122262__167474/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122262__167474,n_38202,1.1759874324335229e-11,3.802503312222427e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.3921501169464695e-16
g122262__167474/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122262__167474,n_34178,2.239525405400844e-11,3.802503034666671e-10,1.896959811453769e-10,1.917024039510551e-10,-1
g122263__164238/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122263__164238,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][16],1.691635199974062e-11,5.211881481947955e-10,3.953334881678927e-11,3.731216377533819e-11,4.010339957455345e-16
g122263__164238/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122263__164238,n_50150,1.1368933572342144e-11,3.8069272734198023e-10,1.8323390027497055e-10,1.781578912174453e-10,4.296709885521203e-16
g122263__164238/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122263__164238,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][16],1.7186268033708707e-11,5.19961906864097e-10,3.9710238569634626e-11,3.7491891535790245e-11,4.3417500683980625e-16
g122263__164238/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122263__164238,n_51106,1.1924764994897252e-11,3.796594705285372e-10,1.8488793829263273e-10,1.7822969489156293e-10,4.549650070136894e-16
g122263__164238/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122263__164238,n_29695,2.1587972728887017e-11,3.796594705285372e-10,1.8990269079477429e-10,1.9416575292030558e-10,-1
g122264__164366/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122264__164366,n_29402,2.198106106854336e-11,3.8314690309348975e-10,1.7830979748278963e-10,1.6969757543616737e-10,3.837330036907306e-16
g122264__164366/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122264__164366,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][17],1.7191977008668147e-11,5.185752938174915e-10,3.9713982102895784e-11,3.753109628634732e-11,4.133170058021263e-16
g122264__164366/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122264__164366,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][17],1.7448216482751633e-11,5.17084541851176e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122264__164366/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122264__164366,n_38202,1.1759874324335229e-11,3.8100692045794915e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.3921501169464695e-16
g122264__164366/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122264__164366,n_29840,2.239525405400844e-11,3.8100689270237353e-10,1.896959811453769e-10,1.917024039510551e-10,-1
g122265__182079/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122265__182079,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][17],1.691635199974062e-11,5.201302721857815e-10,3.953334881678927e-11,3.731216377533819e-11,4.010339957455345e-16
g122265__182079/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122265__182079,n_50150,1.1368933572342144e-11,3.799231762524613e-10,1.8323390027497055e-10,1.781578912174453e-10,4.296709885521203e-16
g122265__182079/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122265__182079,n_68392,1.192900465907254e-11,3.7976630173908177e-10,1.848900060830161e-10,1.7823612030731795e-10,4.3417500683980625e-16
g122265__182079/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122265__182079,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][17],1.629123398683152e-11,5.203432684730558e-10,3.912367652070259e-11,3.6906373790390745e-11,4.549650070136894e-16
g122265__182079/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122265__182079,n_51611,2.0169961187366248e-11,3.7976630173908177e-10,1.9008869478476242e-10,1.9284590591084338e-10,-1
g122266__167461/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122266__167461,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][18],1.69675072603237e-11,5.165700089904135e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122266__167461/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122266__167461,n_29402,2.198106106854336e-11,3.8262265578126176e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122266__167461/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122266__167461,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][18],1.7448216482751633e-11,5.154999205281285e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122266__167461/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122266__167461,n_38202,1.1759874324335229e-11,3.79418302332013e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.3921501169464695e-16
g122266__167461/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122266__167461,n_34164,2.306397607620969e-11,3.7941833008758863e-10,1.900270080179567e-10,1.921625775169744e-10,-1
g122267__164248/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122267__164248,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][18],1.691635199974062e-11,5.194116803330928e-10,3.953334881678927e-11,3.731216377533819e-11,4.010339957455345e-16
g122267__164248/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122267__164248,n_51105,1.0522550712710466e-11,3.800419423605206e-10,1.832554663572239e-10,1.7821373543558394e-10,4.296709885521203e-16
g122267__164248/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122267__164248,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][18],1.6122506107940637e-11,5.191189700326504e-10,3.901309830744992e-11,3.678014837138477e-11,4.3417500683980625e-16
g122267__164248/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122267__164248,n_29808,9.786585604409925e-12,3.800236791917655e-10,1.8424600733979446e-10,1.7767186333284002e-10,4.549650070136894e-16
g122267__164248/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122267__164248,n_29705,2.137818914949019e-11,3.800236514361899e-10,1.8945507662682104e-10,1.9321164113073053e-10,-1
g122268__163003/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122268__163003,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][19],1.4859825175905783e-11,5.279522929946268e-10,3.280863081212004e-11,2.994608727657777e-11,4.010339957455345e-16
g122268__163003/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122268__163003,n_68391,1.1459972727723144e-11,3.7983657885654054e-10,1.8327830919595556e-10,1.7819884456926616e-10,4.296709885521203e-16
g122268__163003/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122268__163003,n_51106,1.1924764994897252e-11,3.798770187302125e-10,1.8488793829263273e-10,1.7822969489156293e-10,4.3417500683980625e-16
g122268__163003/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122268__163003,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][19],1.629123398683152e-11,5.204447983686578e-10,3.912367652070259e-11,3.6906373790390745e-11,4.549650070136894e-16
g122268__163003/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122268__163003,n_28229,1.9742747367490487e-11,3.7983657885654054e-10,1.9007949381144584e-10,1.928846249388272e-10,-1
g122269__6260/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122269__6260,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][20],1.69675072603237e-11,5.181720053037964e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122269__6260/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122269__6260,n_29402,2.198106106854336e-11,3.7980496525591434e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122269__6260/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122269__6260,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][20],1.7448216482751633e-11,5.170985861724375e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122269__6260/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122269__6260,n_38193,1.4266907100157766e-11,3.781905899558069e-10,1.8248168254242358e-10,1.775333213771546e-10,4.3921501169464695e-16
g122269__6260/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122269__6260,n_6851,2.239525405400844e-11,3.781906177113825e-10,1.913715713675046e-10,1.9344767454576584e-10,-1
g122270__195109/A1,39,121,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122270__195109,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][20],1.8017455583052566e-11,5.202201447396249e-10,4.0254962557773055e-11,3.807152162971228e-11,5.362309890996023e-16
g122270__195109/A2,130,168,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122270__195109,n_68391,1.1459972727723144e-11,3.804303261301101e-10,1.8327830919595556e-10,1.7819884456926616e-10,5.746430332850784e-16
g122270__195109/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122270__195109,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][20],1.7252105993792455e-11,5.203076858251166e-10,3.975338808137607e-11,3.754000929556689e-11,5.728710403594224e-16
g122270__195109/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122270__195109,n_51106,1.1924764994897252e-11,3.7974617894676044e-10,1.8488793829263273e-10,1.7822969489156293e-10,6.078339663836789e-16
g122270__195109/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122270__195109,n_67369,1.8331787476899564e-11,3.7974617894676044e-10,1.8946770541372615e-10,1.9365527237358293e-10,-1
g122271__173346/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122271__173346,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][21],1.6822447948539043e-11,5.13771025723031e-10,3.947180776675552e-11,3.725861286163479e-11,3.659220183923408e-16
g122271__173346/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122271__173346,n_29402,2.198106106854336e-11,3.778847790236739e-10,1.7830979748278963e-10,1.6969757543616737e-10,3.9780399441985783e-16
g122271__173346/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122271__173346,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][21],1.7317092204649498e-11,5.132370639593375e-10,3.9795975542711304e-11,3.758822073041124e-11,4.025770250776358e-16
g122271__173346/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122271__173346,n_38202,1.1759874324335229e-11,3.774276169377089e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.2380600007643353e-16
g122271__173346/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122271__173346,n_40752,2.461509815421259e-11,3.774276169377089e-10,1.9258192263116314e-10,1.952227962620512e-10,-1
g122272__164242/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122272__164242,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][21],1.6775445615957452e-11,5.166024275027326e-10,3.9441006016716074e-11,3.7214759052162094e-11,3.837330036907306e-16
g122272__164242/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122272__164242,n_50150,1.1368933572342144e-11,3.7748348891142314e-10,1.8323390027497055e-10,1.781578912174453e-10,4.133170058021263e-16
g122272__164242/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122272__164242,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][21],1.5996282423658137e-11,5.167219985224847e-10,3.8930379753221445e-11,3.6680852799619856e-11,4.1867700382257193e-16
g122272__164242/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122272__164242,n_25998,1.1082541134799229e-11,3.918496638277702e-10,1.7060224066778318e-10,1.6358564502994e-10,4.3921501169464695e-16
g122272__164242/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122272__164242,n_29699,2.2805042576568013e-11,3.7748348891142314e-10,1.9180956822850703e-10,1.9472420897947984e-10,-1
g122273__6783/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122273__6783,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][22],1.69675072603237e-11,5.180475493027359e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122273__6783/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122273__6783,n_29402,2.198106106854336e-11,3.797924197357361e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122273__6783/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122273__6783,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][22],1.7448216482751633e-11,5.169741301713771e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122273__6783/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122273__6783,n_38193,1.4266907100157766e-11,3.7817804443562864e-10,1.8248168254242358e-10,1.775333213771546e-10,4.3921501169464695e-16
g122273__6783/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122273__6783,n_6847,2.239525405400844e-11,3.7817807219120425e-10,1.913715713675046e-10,1.9344767454576584e-10,-1
g122274__167478/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122274__167478,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][23],1.69675072603237e-11,5.178009687689666e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122274__167478/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122274__167478,n_29402,2.198106106854336e-11,3.816271187950804e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122274__167478/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122274__167478,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][23],1.7448216482751633e-11,5.167262728811295e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122274__167478/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122274__167478,n_38193,1.4266907100157766e-11,3.789760727457292e-10,1.8248168254242358e-10,1.775333213771546e-10,4.3921501169464695e-16
g122274__167478/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122274__167478,n_34182,2.215343533618075e-11,3.789760727457292e-10,1.912502933798521e-10,1.933447846269587e-10,-1
g122275__1617/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122275__1617,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][23],1.585259007397255e-11,5.214574327894184e-10,3.883620855460457e-11,3.6600417141485764e-11,4.010339957455345e-16
g122275__1617/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122275__1617,n_68391,1.1459972727723144e-11,3.784910440618461e-10,1.8327830919595556e-10,1.7819884456926616e-10,4.296709885521203e-16
g122275__1617/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122275__1617,n_29808,9.786585604409925e-12,3.7928815643795133e-10,1.8424600733979446e-10,1.7767186333284002e-10,4.3417500683980625e-16
g122275__1617/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122275__1617,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][23],1.629123398683152e-11,5.208176112603269e-10,3.912367652070259e-11,3.6906373790390745e-11,4.549650070136894e-16
g122275__1617/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122275__1617,n_6845,2.018718178731227e-11,3.784910718174217e-10,1.8927621969755393e-10,1.9294338349240547e-10,-1
g122276__163469/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122276__163469,n_29402,2.198106106854336e-11,3.8390557399736736e-10,1.7830979748278963e-10,1.6969757543616737e-10,3.837330036907306e-16
g122276__163469/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122276__163469,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][24],1.7191977008668147e-11,5.181333140313882e-10,3.9713982102895784e-11,3.753109628634732e-11,4.133170058021263e-16
g122276__163469/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122276__163469,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][24],1.7448216482751633e-11,5.166356786823201e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122276__163469/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122276__163469,n_38202,1.1759874324335229e-11,3.805595005790252e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.3921501169464695e-16
g122276__163469/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122276__163469,n_28801,2.215343533618075e-11,3.805595005790252e-10,1.8957627134774668e-10,1.9160428799125384e-10,-1
g122277__171210/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122277__171210,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][24],1.691635199974062e-11,5.202992481301294e-10,3.953334881678927e-11,3.731216377533819e-11,4.010339957455345e-16
g122277__171210/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122277__171210,n_50150,1.1368933572342144e-11,3.79087289337221e-10,1.8323390027497055e-10,1.781578912174453e-10,4.296709885521203e-16
g122277__171210/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122277__171210,n_51106,1.1924764994897252e-11,3.7907044170282234e-10,1.8488793829263273e-10,1.7822969489156293e-10,4.3417500683980625e-16
g122277__171210/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122277__171210,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][24],1.735499591259959e-11,5.196014729591525e-10,3.982081678288729e-11,3.7618120424243173e-11,4.549650070136894e-16
g122277__171210/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122277__171210,n_38277,2.013656082155979e-11,3.7907044170282234e-10,1.900639506891011e-10,1.9282120344854548e-10,-1
g122278__167459/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122278__167459,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][25],1.69675072603237e-11,5.180475493027359e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122278__167459/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122278__167459,n_29402,2.198106106854336e-11,3.797924197357361e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122278__167459/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122278__167459,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][25],1.7448216482751633e-11,5.169741301713771e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122278__167459/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122278__167459,n_38193,1.4266907100157766e-11,3.7817804443562864e-10,1.8248168254242358e-10,1.775333213771546e-10,4.3921501169464695e-16
g122278__167459/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122278__167459,n_34162,2.239525405400844e-11,3.7817807219120425e-10,1.913715713675046e-10,1.9344767454576584e-10,-1
g122279__209096/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122279__209096,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][25],1.6775445615957452e-11,5.192877239323934e-10,3.9441006016716074e-11,3.7214759052162094e-11,3.837330036907306e-16
g122279__209096/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122279__209096,n_50150,1.1368933572342144e-11,3.7776640149367324e-10,1.8323390027497055e-10,1.781578912174453e-10,4.133170058021263e-16
g122279__209096/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122279__209096,n_51106,1.1924764994897252e-11,3.7769309901847237e-10,1.8488793829263273e-10,1.7822969489156293e-10,4.1867700382257193e-16
g122279__209096/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122279__209096,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][25],1.616202310872339e-11,5.199226049690253e-10,3.9038997728946256e-11,3.6817719012427474e-11,4.3921501169464695e-16
g122279__209096/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122279__209096,n_84537,2.1397114982613097e-11,3.7769307126289675e-10,1.9210247281797876e-10,1.9441667720165867e-10,-1
g122280__182326/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122280__182326,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[12\][26],1.69675072603237e-11,5.153441562377736e-10,3.9566874082686e-11,3.73621689142567e-11,3.837330036907306e-16
g122280__182326/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122280__182326,n_29402,2.198106106854336e-11,3.821002958481756e-10,1.7830979748278963e-10,1.6969757543616737e-10,4.133170058021263e-16
g122280__182326/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122280__182326,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[14\][26],1.7448216482751633e-11,5.142694603499365e-10,3.988191027426424e-11,3.768915041169052e-11,4.1867700382257193e-16
g122280__182326/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122280__182326,n_38202,1.1759874324335229e-11,3.781932822466416e-10,1.8124453327050816e-10,1.7640397476093028e-10,4.3921501169464695e-16
g122280__182326/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122280__182326,n_51863,2.215343533618075e-11,3.781932822466416e-10,1.8957627134774668e-10,1.9172732845795792e-10,-1
g122281__6131/A1,81,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122281__6131,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[9\][26],1.663038456944932e-11,5.180593176667969e-10,3.934593970078559e-11,3.7111206468987135e-11,3.659220183923408e-16
g122281__6131/A2,135,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122281__6131,n_68391,1.1459972727723144e-11,3.792304248406708e-10,1.8327830919595556e-10,1.7819884456926616e-10,3.9780399441985783e-16
g122281__6131/B1,243,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122281__6131,wishbone_slave_unit_fifos_wbw_fifo_storage_mem\[11\][26],1.6928918336600596e-11,5.177453465954329e-10,3.954158528385321e-11,3.729166628274605e-11,4.025770250776358e-16
g122281__6131/B2,189,117,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g122281__6131,n_29808,9.786585604409925e-12,3.8069325469791693e-10,1.8424600733979446e-10,1.7767186333284002e-10,4.2380600007643353e-16
g122281__6131/Y,259,117,0,-1,0,0,1,2.3040000896729085e-14,3.999999886872274e-09,0,g122281__6131,n_6839,2.5202411338409725e-11,3.792304248406708e-10,1.9519169613957388e-10,1.9721915767156872e-10,-1
